CNES;name;IBGE_city_code
2310864;UNIDADE BASICA DE SAUDE DO ALTO BONITO;210405
2310880;CENTRO MUNICIPAL DE SAUDE DE ESTREITO;210405
2310902;UNIDADE BASICA DE SAUDE DO PLANALTO;210405
2311003;UBSF DE MARIQUITA;210090
2311011;UNIDADE SAUDE DA FAMILIA GIQUIRI;210090
2311038;UNIDADE SAUDE DA FAMILIA DE SAO PAULO;210090
2311046;UNIDADE SAUDE DA FAMILIA DE CANARIAS;210090
2311054;UBSF DE REMANSO;210090
2311062;UNIDADE SAUDE DA FAMILIA DE PORTEIRAS;210090
2311070;UNIDADE SAUDE DA FAMILIA DE CARNAUBEIRAS;210090
2311089;UNIDADE SAUDE DA FAMILIA DE NOVO HORIZONTE;210090
2311097;UBSF DE BARREIRAS;210090
2311100;UNIDADE SAUDE DA FAMILIA DE JOAO PERES;210090
2311135;UBS MARIA DO CARMO DA SILVA POVOADO LIVRAMENTO;210845
2311143;UBS MESSIAS FERREIRA POVOADO INDEPENDENCIA;210845
2311216;UNIDADE DE SAUDE DA FAMILIA DO JACUNICAUA I;211003
2311224;UNIDADE DE SAUDE DA FAMILIA DO ALTO DO ABEL;211003
2311232;UNIDADE DE SAUDE DA FAMILIA FRANCISCA FURTADO;211003
2311259;UNIDADE DE SAUDE DA FAMILIA DA VILA SANTO ESTEVAO;211003
2311275;UNIDADE DE SAUDE DA FAMILIA DO CIZINO;211003
2311291;UNIDADE DE SAUDE DA FAMILIA DO TRES IRMAOS;211003
2311364;CENTRO DE SAUDE JOANA ALVES DE SOUSA;210547
2311380;UBS LAGOA DO COCO;210547
2311399;UBS POVOADO VALERIO;210547
2311402;UBS POVOADO JACARE;210547
2311410;UBS DA SEDE;210510
2311461;UNIDADE SAUDE DA FAMILIA II VR;510860
2311488;CENTRO DE SAUDE DE LUCIARA;510530
2311526;UNIDADE DE SAUDE DA FAMILIA II RURAL SJX;510735
2311542;UNIDADE DE SAUDE DA FAMILIA V RURAL VR;510860
2311550;ESTRATEGIA DE SAUDE DA FAMILIA RURAL;510777
2311585;UNIDADE DE SAUDE FAMILIA VILA VERANOPOLIS;510335
2311593;CENTRO DE SAUDE SERRA NOVA DOURADA UNIDADE SAUDE DA FAMILIA;510788
2311666;CENT SAUDE LUZIA SOARES GUIMARAES UNID SAUDE DA FAMILIA I;510735
2311704;U B S VILA NOVA;150130
2311720;U B S CASTANHALZINHO;150130
2311739;E S F ARAPARI;150130
2311836;UNIDADE DE SAUDE DA FAMILIA DE AREIAL;150796
2311844;UBS METOM MARINHO DE ALENCAR;150796
2311798;UNIDADE DE SAUDE DA FAMILIA HERMES CAMPOREZ;320140
2311968;UNIDADE DE SAUDE DA FAMILIA DE VILA NOVA;150746
2311984;ESF BAIRRO ALTO;150290
2312018;UNIDADE SAUDE DA FAMILIA DE DEOLANDIA;150746
2312026;CENTRO DE SAUDE ESPECIAL DE SAO JOAO DA PONTA;150746
2312042;UNIDADE ESPECIAL COLONIA DO PRATA;150320
2311860;E S F DE MARUDA;150440
2311887;E S F DE MATAPIQUARA;150440
2311852;UNIDADE DE SAUDE DA FAMILIA DO ABADE;150290
2266245;UNIDADE SANITARIA 09 CAPANE;430300
2312220;USF SAO JORGE;150320
2312239;USF SAO LUIS;150320
2312255;USF CURY;150320
2312263;USF CENTRO DE SAUDE;150320
2312271;USF PORTO SEGURO;150320
2312336;POSTO DE SAUDE DE APINAGES;150750
2312352;POSTO DE SAUDE DE VILA DIAMANTE;150750
2312395;POSTO DE SAUDE DE JOSE MARTINS FERREIRA;150750
2312425;UBS JOAO DE DEUS NEVES DO NASCIMENTO;150178
2266253;UNIDADE SANITARIA 10 MINERACAO;430300
2312441;UBS BENEDITO CLARINDO MOREIRA;150178
2312506;CENTRO DE SAUDE DE CURIONOPOLIS;150277
2312654;UNIDADE DE SAUDE DA FAMILIA DE ELDORADO KM 02;150295
2312662;UNIDADE DE SAUDE DA FAMILIA 17 DE ABRIL;150295
2312670;UNIDADE DE SAUDE DA FAMILIA NOVO ELDORADO LESTE;150295
2312743;USF SANTA LUZIA;150309
2312778;USF NOSSA SENHORA APARECIDA;150309
2312824;UNIDADE SAUDE DA FAMILIA DO BOSQUE;150580
2312794;USF JANARI;150309
2312522;ESTRATEGIA SAUDE DA FAMILIA SERRA PELADA;150277
2312840;UNIDADE SAUDE DA FAMILIA CIDADE NOVA;150580
2312859;UNIDADE SAUDE DA FAMILIA AMACOL;150580
2312875;UNIDADE SAUDE DA FAMILIA DO MURUCI;150580
2312891;POSTO DE SAUDE ABC;150580
2313073;UNIDADE BASICA DE SAUDE DO AREIAO;150210
2313081;EQUIPE DE SAUDE DA FAMILIA DO PARAISO;150110
2313014;CENTRO DE SAUDE DE BAGRE;150110
2266423;VALESKA SANDIM PITTHAN;430300
2313286;UNIDADE BASICA DE SAUDE DE JUABA;150210
2313316;CENTRO MUNICIPAL DE SAUDE DR ANGELO CORREA;150210
2313324;UNIDADE BASICA DE SAUDE DE CURUCAMBABA;150210
2313340;UNIDADE BASICA DE SAUDE DE NOVA CAMETA;150210
2313359;UNIDADE BASICA DE SAUDE DO TRIGUEIRO;150210
2014483;USF S 10;130260
2313413;UNIDADE BASICA DE SAUDE DO MUPI;150210
2266490;SIND TRAB IND ALIMENTACAO;430300
2313421;UNIDADE BASICA DE SAUDE DE BOM JARDIM;150210
2313464;UNIDADE BASICA DE SAUDE DE PACAJA;150210
2313472;UNIDADE BASICA DE SAUDE DA MATINHA;150210
2313499;ESF I ALTO DO CRUZEIRO;251620
2313502;ESF II MUTIRAO;251620
2313510;ESF III JARDIM BRASILIA;251620
2313529;ESF V SORRILANDIA II;251620
2313537;ESF VI ESTACAO;251620
2313545;ESF VII FREI DAMIAO;251620
2313553;ESF VIII ZU SILVA;251620
2313561;ESF X VARZEA DA CRUZ;251620
2313588;ESF XI ANGELIM;251620
2313596;ESF XIV ALTO CAPANEMA;251620
2313618;ESF XVIII SAO JOSE;251620
2313650;UNIDADE DE SAUDE DA FAMILIA ROGERDSON RAIMUNDO BARROS;150540
2313456;UNIDADE BASICA DE SAUDE DE PORTO GRANDE;150210
2266512;SIND TRABALHADORES INDUSTRIA CONSTRUCAO E MOBILIARIO;430300
2313758;ESTRATEGIA DE SAUDE DA FAMILIA DE ACAITEUA;150830
2313774;ESTRATEGIA DE SAUDE DA FAMILIA DO KM 74;150830
2313782;ESTRATEGIA DE SAUDE DA FAMILIA DO KM 83;150830
2313790;ESTRATEGIA DE SAUDE DA FAMILIA DO CURUPAITI;150830
2313804;ESTRATEGIA DE SAUDE DA FAMILIA DO LAGUINHO;150830
2313812;ESTRATEGIA DE SAUDE DA FAMILIA DE FERNANDES BELO;150830
2313820;ESTRATEGIA DE SAUDE DA FAMILIA DO MANGUEIRAO;150830
2313839;ESTRATEGIA DE SAUDE DA FAMILIA DO JAPIM;150830
2313898;UNIDADE DE SAUDE DA FAMILIA MACAPA DA BARRETA;150820
2313944;UNIDADE DE SAUDE DA FAMILIA DE PORTO SALVO;150820
2313952;UNIDADE DE SAUDE DA FAMILIA DE PENHA LONGA;150820
2313960;UNIDADE DE SAUDE DA FAMILIA SANTA ROSA;150820
2314088;ESTRATEGIA SAUDE DA FAMILIA TURI ACU;150795
2314118;UNIDADE DE SAUDE DA FAMILIA MIGUEL FERREIRA ROSA;150540
2314126;ESF FERREIRA PENA;150650
2313723;ESTRATEGIA DE SAUDE DA FAMILIA RAIMUNDO GOMES DE OLIVEIRA;150800
2314177;ESF SAO SEBASTIAO;150190
2314215;UNIDADE DE SAUDE DA FAMILIA DA CURVA;150190
2314282;UNIDADE DE SAUDE DA FAMILIA DE JENIPAUBA DA LAURA;150260
2314193;POSTO DE SAUDE DO CRAVO;150275
2314304;UNIDADE DE SAUDE DA FAMILIA DE MARACAJO;150260
2314355;CENTRO DE SAUDE DO TRABALHADOR;150220
2314371;UNIDADE DE SAUDE DA FAMILIA ANA GONCALVES FERNANDES DE MELO;150220
2314444;UNIDADE DE SAUDE DA FAMILIA DA ESPIRITO SANTO DO TAUA;150700
2314452;UNIDADE DE SAUDE DA FAMILIA DA KM 29;150700
2314460;CENTRO DE SAUDE DE SANTO ANTONIO DO TAUA;150700
2314134;ESFSB CONCEICAO DO ITA;150650
2314231;CENTRO DE SAUDE DE BUJARU;150190
2314479;UNIDADE DE SAUDE DA FAMILIA DE SANTA MARIA UMBITUBA;150700
2314487;USF DA VILA DOS BORRALHO M1;150700
2314517;UNIDADE DE SAUDE FAMILIA DE TRAQUATEUA DA PONTA;150700
2314525;UNIDADE DE SAUDE DA FAMILIA DO KM 23;150700
2314592;UNIDADE DE SAUDE DA FAMILIA IX NEREU;150730
2314673;UNIDADE DE SAUDE DA FAMILIA MARIA ROSA BATISTA DE SOUZA;150220
2314703;UNIDADE DE SAUDE DA FAMILIA RAIMUNDA SOUSA REIS;150220
2314754;UBS OLHO DAGUA;220770
2314762;UBS TABULEIRO;220770
2314770;UBS BRODERVILLE;220770
2314797;UBS SAO TOME;220770
2314533;CENTRO INTEGRADO DE SAUDE DE SANTA IZABEL;150650
2314991;UBS DR GERMANO BARROS DE SOUZA;220975
2314916;USF 02 MARIA DOS REMEDIOS DOCARMO LIMA;220850
2314983;UBS BATALHA;220975
2315009;UBS MILTON DEMERY;261000
2315017;UBS IVONETE MARIA A G DA SILVA;261000
2315068;ESF IX NOSSA SENHORA DE FATIMA;251620
2315076;ESF XII GUANABARA;251620
2315092;ESF IV SORRILANDIA I;251620
2315106;ESF XVII BANCARIOS;251620
2315181;PSF SANTA LUZIA;260440
2315203;PSF DA VILA BOM JESUS;260440
2315211;ESF XXVI NUCLEO III;251620
2315262;ESF XIX MALHADA DA PEDRA;251620
2314851;UBS TANQUE NOVO;220795
2026872;CLINICA SALTO SAUDE BELA VISTA;354520
2315297;LABORATORIO DE ANALISES CLINICAS DE TRINDADE;261560
2315394;UBS SERRO AZUL;261000
2315408;UBS NEWTON CARNEIRO I;261000
2315424;UBS IRONEIDE OLIVEIRA DA SILVA;261000
2315432;UBS SEBASTIAO CICERO GONZAGA;261000
2315440;UBS AURELIANO DOMINGOS;261000
2315459;UNIDADE BASICA DE SANTAREM NOVO;150690
2315475;UBS NOVA PALMARES;261000
2315483;CAF JOAO PAULO II;261000
2315491;UBS SINDICALISTA JOSE HELIO CAVALCANTE;261000
2315505;UBS LAJEDO;261000
2315513;UBS SANTA LUZIA II;261000
2315521;UBS SANTO ONOFRE II;261000
2315548;UBS COUCEIRO;261000
2031361;UBS III VICTOR ZIVIERI;351520
2315815;SAO DAMIAO;150030
2315831;UNIDADE BASICA DE SAUDE DA FAMILIA NELLA RAMELLA;150570
2315858;UNIDADE DE SAUDE DA FAMILIA DE JOANES;150630
2315866;UNIDADE DE SAUDE DA FAMILIA DE PASSAGEM GRANDE;150630
2315882;POSTO DE SAUDE DE CAMPINAS;150630
2036045;CSIII DE MACAUBAL;352810
2316218;UNIDADE DE SAUDE DA FAMILIA DE JUBIM;150630
2316226;PM CA UBS DO BACURI;150200
2315920;UBS MANOEL PEREZ SERRARIA PEQUENA;150030
2316250;UNIDADE DE SAUDE DA FAMILIA CONDEIXA;150630
2316269;UNIDADE BASICA DE SAUDE DO URUCUZAL;150770
2316277;UNIDADE BASICA DE SAUDE DA VILA RAQUEL;150770
2316315;UNIDADE DE SAUDE DA FAMILIA IRMAO TINO SIMIONATO;150490
2316331;POSTO DE SAUDE DE MONSARAS;150630
2316358;POSTO DE SAUDE DE CURURU;150630
2316420;UNIDADE DE SAUDE DA FAMILIA 3 TRAVESSA;150150
2316439;UNIDADE DE SAUDE DA FAMILIA MAGUARI SEBASTIAO OLIVEIRA;150150
2316447;UNIDADE DE SAUDE DA FAMILIA SANTA MARIA;150150
2316455;USF CANUTAMA MARIA IRANILDE DA SILVA;150150
2043815;USF BAIRRO VILA MORAES;353780
2043823;USF BAIRRO DOS CORREAS;353780
2316242;PM CA UBS DO CHOQUE;150200
2316404;CENTRO DE SAUDE NOSSA SENHORA DA PAZ;150442
2316609;UNIDADE DE SAUDE DA FAMILIA IV DEUSDETE NORONHA;150613
2316617;UNIDADE DE SAUDE DA FAMILIA III MAURINA PINTO DA COSTA;150613
2316625;UNIDADE DE SAUDE DA FAMILIA II FRANCISCO PAES DE LIRA;150613
2316633;CENTRO MUNICIPAL DE SAUDE ANTONIA PINHEIRO CAVALCANTE;150613
2316781;UNIDADE DE SAUDE DA FAMILIA DO MARACANA;150390
2316803;UNIDADE DE SAUDE DA FAMILIA FRANCISCA GALUCIO PEREIRA;150390
2316838;UNIDADE SAUDE DA FAMILIA DE GENIPAUBA;150635
2316854;UNIDADE SAUDE DA FAMILIA DE PAU DARCO;150635
2316862;USF BELA VISTA B POMBAL;150293
2316870;USF DE LIGACAO B CENTRO;150293
2316897;USF DO BAIRRO BELA VISTA CENTRO;150293
2317001;UNIDADE DE SAUDE DA FAMILIA AGUA BRANCA;150812
2049651;CENTRO DE SAUDE II;354520
2316994;USF DO HEBRON;150350
2317087;UNIDADE DE SAUDE FAMILIA I MARIA DE JESUS ALVES;150613
2317109;UBS ANTONIO CARLOS CARVALHO DA SILVA;150095
2317176;PS VILA BOCA NOVA;150230
2317184;USF VILA DE STA LUZIA;150230
2317192;USF IGARAPE ACU;150230
2317230;CENTRO DE SAUDE GARRAFAO DO NORTE;150307
2317273;UNIDADE DE SAUDE DA FAMILIA DA CASTANHEIRA;150180
2317303;UNIDADE DE SAUDE DA FAMILIA ANTONIO DIAS;150180
2317346;UNIDADE SAUDE DA FAMILIA ANAPU;150330
2317362;UNIDADE SAUDE DA FAMILIA CIDADE NOVA;150330
2317389;C S OSCAR PINHEIRO CASTELO BRANCO DE LIMA;150330
2317338;UNIDADE BASICA DE SAUDE DR MARIO DA COSTA LEAO;150330
2051796;UBS ESF CITY PETROPOLIS;351620
2059584;UBS JD DONALISIO;354520
2055422;USF BAIRRO MIGUEL RUSSO;353780
2317400;UNIDADE SAUDE DA FAMILIA SAO PAULO;150330
2317419;UNIDADE SAUDE DA FAMILIA ICATU;150330
2317540;UNIDADE DE SAUDE DA FAMILIA DE NAZARE DO FUGIDO;150410
2317559;UNIDADE DE SAUDE DA FAMILIA DE CAFEZAL;150410
2317680;UNIDADE DE SAUDE DA FAMILIA BREVES ANAJAS;150180
2317451;UNIDADE SAUDE DA FAMILIA BELA VISTA;150760
2317605;UBS CURUMU;150180
2317656;UNIDADE BASICA DE SAUDE PEDRO PAULO F DE ARAUJO;150180
2317753;UNIDADE DE SAUDE DA FAMILIA DO AEROPORTO;150180
2317796;U S F JAMBU ACU;150740
2317826;UNIDADE DE SAUDE DA FAMILIA DE MARTINS PINHEIRO;150430
2317907;UNIDADE SAUDE DA FAMILIA DE PERNAMBUCO;150340
2317923;UNIDADE DE SAUDE DA FAMILIA DE TATUTEUA;150430
2317982;USF DA VILA DE PERSEVERANCA;150720
2064855;UBS AGUA FUNDA;355030
2317788;U S F NOVA MARAMBAIA KM 21;150740
2317966;USF SAO PEDRO DO CUNARIJO;150720
2317974;USF RIBEIRINHO;150720
2318083;ESTRATEGIA DE SAUDE DA FAMILIA 1;150808
2318164;CENTRO DE SAUDE AMBULATORIAL;150808
2318202;CENTRO DE SAUDE ESPECIAL DE SAO FRANCISCO DO PARA;150740
2318571;U B S PEDREIRA;150130
2318601;U E S F JARDIM BELA VISTA;150550
2318253;ESTRATEGIA DE SAUDE DA FAMILIA PASTOR JERRY RESENDE;150616
2318091;ESTRATEGIA DE SAUDE DA FAMILIA JANDIRA JOSE DA COSTA;150808
2318911;UNIDADE DE ESF MARIA DO SOCORRO;150840
2318938;UNIDADE DE ESF RIO VERMELHO;150840
2318946;UNIDADE DE ESF SAO FRANCISCO;150840
2318954;UNIDADE DE ESF TANAKA;150840
2318962;UNIDADE DE ESF MARAJOARA I;150840
2318989;U E S F KM 11;150550
2318873;ESF JOEL HERMOGENES;150543
2319020;U E S F JARDIM ATLANTICO;150550
2319039;U E S F JADERLANDIA;150550
2319268;CENTRO DE SAUDE PROFESSORA CLEONICE FERRAZ DE SA;260570
2319292;UNIDADE DE SAUDE DA FAMILIA LINDAURA ALVES;260080
2319306;UNIDADE DE SAUDE DA FAMILIA PSF GUARACIABA;260080
2319322;UNIDADE DE SAUDE DA FAMILIA VILA SAO JOSEPSF;260080
2319330;UNIDADE DE SAUDE DA FAMILIA DE ITUGUAU PSF;260080
2319349;UNIDADE DE SAUDE DA FAMILIA DE TAQUARA PSF;260080
2319365;UNIDADE DE SAUDE DA FAMILIA BAIXA DE LAMA;260240
2319403;UNIDADE DE SAUDE DA FAMILIA MANDACARU;260240
2319411;UNIDADE DE SAUDE DA FAMILIA SANTA RITA;260240
2319055;U S COLONIA DO URAIM;150550
2319667;CENTRO DE SAUDE JAIR DA SILVA MOTA;140002
2319713;PSF UNIDADE DE SAUDE DA FAMILIA;140002
2319969;CENTRO DE SAUDE ANA PEREIRA;140005
2319985;UNIDADE BASICA DE SAUDE SURUMU;140045
2320002;UNIDADE BASICA DE SAUDE ANDRE FERNANDES;140045
2319683;UNIDADE BASICA VENANCIO RODRIGUES CHAVES;140002
2319705;UNIDADE BASICA JACIR VICENTE IOP;140002
2320150;UNIDADE BASICA DE SAUDE AGUA FRIA;140070
2320185;CENTRO DE SAUDE DE UIRAMUTA;140070
2320207;CENTRO DE SAUDE SEBASTIAO RODRIGUES SILVA;140017
2320274;CENTRO DE SAUDE MIGUEL ALVES DE MATOS;140017
2320401;CENTRO DE SAUDE IRACEMA GALVAO;140040
2099829;UNIDADE BASICA DE SAUDE MARIETA LOBO PEREIRA;315500
2320568;URF MARIA DOS ANJOS PIMENTEL GUERREIRO;140045
2320746;CENTRO DE SAUDE DE VISTA ALEGRE;140020
2320819;UNIDADE BASICA DE SAUDE ANTONIO LUCAS DE SOUZA;140047
2115441;CENTRO DE SAUDE DE DURANDE;312352
2320827;UNIDADE BASICA DE SAUDE MARIA RAIMUNDA BATISTA;140047
2320770;CENTRO DE SAUDE NOEME TEREZA DE JESUS;140050
2320851;UNIDADE BASICA DE SAUDE JOSE RODRIGUES BEZERRA;140030
2320789;UNIDADE BASICA DE SAUDE REGINA RIBEIRO PAIVA;140060
2320959;UNIDADE BASICA DE SAUDE PSF III;250780
2320983;UNIDADE DE SAUDE DA FAMILIA III HERCILIA PAZ DE SOUSA;251490
2320991;UNIDADE DE SAUDE DA FAMILIA I ENF ANA MARIA I DE ANDRADE;251490
2321009;UNIDADE DE SAUDE DA FAMILIA II RITA TAVARES DO NASCIMENTO;251490
2321025;USF I PEDRO RUFINO SOBRINHO;251380
2321033;ESF II JOSE DE ANCHIETA LIMA;251340
2321149;USF II FRANCISCO DE ASSIS LEITE NOGUEIRA;251380
2321157;ESTRATEGIA SAUDE DA FAMILIA MARIA BATISTA MARQUES;250939
2321173;USF ALBINO FELIX;250420
2321181;USF INACIO LUIZ MOTA;250420
2321203;USF I MARIA DALVA RAMALHO;250450
2321211;USF II OZORIO QUEIROGA DE ASSIS;250450
2321238;UBS UBIRATANIA LOPES DA COSTA AZEVEDO;251470
2321068;UNIDADE BASICA DE SAUDE MARLUCIA GOMES DE ARAUJO;250550
2321130;USF I MARIA DAS NEVES ANDRADE;251070
2321521;ESF III RITA ROSA BERNARDO;251670
2321343;UNIDADE BASICA DE SAUDE DR JOSE MAURICIO DE LIMA CAJUAZ;250880
2321351;USF I DE CACIMBA DE AREIA SEU DITINHA;250340
2321378;USF II DE CARNAUBAS ERONILDES BARBOSA DE LIMA;250340
2321394;UBS ANTONIO N SOBRINHO;250590
2321424;UBS I JANIO HELDER DA SILVA;250540
2321483;UBS DR FRANCISCO WANDERLEY;251440
2321491;CENTRO DE SAUDE DE TEIXEIRA;251670
2321505;ESF IV ESDRAS GUEDES;251670
2321513;ESF I MARGARIDA XAVIER BATISTA;251670
2321548;ESF II JOSE MOURA MORORO;251670
2321289;ESTRATEGIA SAUDE DA FAMILIA MARIA DAS NEVES ARRUDA ALMEIDA;250355
2321432;UBS II JANETE FONSECA CARNEIRO;250540
2321408;UBSF ABSOLON LEITE DA NOBREGA;251300
2321823;POSTO DE SAUDE DE SANTA RITA;251365
2321602;ESF UBS I JOAQUIM BERNARDINO DO NASCIMENTO;251660
2321610;UBS FRANCISCO DINO;250900
2321688;ESTRATEGIA SAUDE DA FAMILIA ZONA URBANA;250670
2321696;ESTRATEGIA SAUDE DA FAMILIA SANTO ALEIXO;250670
2321742;UNIDADE DE SAUDE DA FAMILIA DE LAGOINHA;250010
2321750;UNIDADE BASICA DE SAUDE PSF II;250780
2321769;UNIDADE DE SAUDE DA FAMILIA DE BOM JESUS;250010
2321777;UNIDADE DE SAUDE DA FAMILIA JOSE GOMES FILHO;250010
2321785;ESTRATEGIA SAUDE DA FAMILIA PALMEIRAS;250670
2321793;PSF DE SANTA INES PB;251335
2321807;PSF DE UMBUZEIRO;251335
2321815;CENTRO DE SAUDE HERMINIO FRANCISCO DE ANDRADE;251365
2321858;UNIDADE DE SAUDE DA FAMILIA IV JOAO BATISTA VIEIRA;251690
2151693;PS PANTANO PS MANOEL ANTONIO DE OLIVEIRA;311930
2321890;UNIDADE DE SAUDE DA FAMILIA VIII JOAQUIM A DE OLIVEIRA;251690
2321912;CENTRO DE SAUDE JOAQUIM SARAIVA DE MOURA;250960
2321920;CENTRO DE SAUDE MONTE HOREBE;250960
2321939;CENTRO DE SAUDE DE GARRAFEIRA;250410
2321947;UNIDADE DE SAUDE DA FAMILIA DE CARRAPATEIRA;250410
2322013;ESTRATEGIA DE SAUDE DA FAMILIA ANTONIO ABRANTES DE LIMA;251330
2322048;ESTRATEGIA DE SAUDE DA FAMILIA JAIRTON RIBEIRO DA SILVA;251330
2322056;ESTRATEGIA DE SAUDE DA FAMILIA OTAVIO FELIX DE MOURA;251330
2322080;UNIDADE BASICA SAUDE DA FAMILIA III RURAL;250330
2322102;UNIDADE BASICA SAUDE DA FAMILIA II RURAL;250330
2322110;UNIDADE BASICA SAUDE DA FAMILIA I CENTRO;250330
2156172;CENTRO DE SAUDE DE PEQUI;314960
2321998;UBSF I CENTRO DE SAUDE;250240
2322072;CENTRO DE SAUDE CACHOEIRA DOS INDIOS;250330
2151723;PS LAGAMAR DOS COQUEIROS;311930
2151731;PS BREJAO;311930
2322226;PS TINGUI;250970
2322218;USF 03 JOSE WILTON NUNES DE MELO;250970
2322250;USF 05 JULIO RAIMUNDO ALEXANDRE;250970
2322285;USF 04 JOAO BATISTA DA SILVA BRITO;250970
2322307;USF 11;250970
2322315;USF 06 AMADEU ALEIXO FERNANDES;250970
2322234;PS OLHO DAGUA DO SILVA;250970
2322463;UBSF DR HERETIANO ZENAIDE ESF V;251630
2161036;UBS NOGUEIRA MACHADO;313380
2322471;UBSF ENF JOSE FELINTO ESF III;251630
2169479;UNIDADE BASICA DE SAUDE LINCOLN MARTINS MOREIRA;315800
2178931;UNIDADE BASICA DE SAUDE TEREZINHA NEIVA LAGES;314530
2322145;ESF JOSE PAULINO DE SOUSA;250020
2164094;UNIDADE DE SAUDE DUQUESA;315780
2195046;CENTRO DE SAUDE DR LICINIO DE OLIVEIRA SERTA;317210
2199807;PSF ARACI SOARES RIBEIRO;314840
2322501;UBSF MARIA DAS NEVES NOGUEIRA ESF II;251630
2322528;UBSF ENF MARIA DO CARMO RAMOS ESF IV;251630
2322587;UBSF SAO FRANCISCO JOSE JOUBERT ALCOFORADO;250600
2322595;UBSF PINTADO SEVERINO BENTO DE FARIAS;250600
2322609;UBSF LOGRADOURO;250600
2322625;UBSF MULATINHA VIRGOVINO ALVES DA ROCHA;250600
2322641;UBSF MASSABIELLE MARIA VIEIRA DA SILVA;250600
2322668;UBSF SAO MIGUEL ANTONIO DIAS DO NASCIMENTO;250600
2322692;CENTRO DE SAUDE MATERNO INFANTIL;250600
2196794;UNIDADE DE SAUDE DA FAMILIA DR MARIO DIAS VALADARES;311930
2074796;USF MAJUCA MACEDO ATIBAIA;350410
2322757;ESTRATEGIA DE SAUDE DA FAMILIA DE VILA PACAL;150445
2322765;ESTRATEGIA DE SAUDE DA FAMILIA UNIAO DA FLORESTA;150445
2322773;ESTRATEGIA DE SAUDE DA FAMILIA CENTRO;150445
2322811;ESTRATEGIA DE SAUDE DA FAMILIA JORGE BUENO DA SILVA;150445
2322838;ESTRATEGIA DE SAUDE DA FAMILIA NOVA FRONTEIRA;150445
2322854;CENTRO DE SAUDE DA FAMILIA ALBERTO MORBACH;150815
2322862;UBS TEREZA BRAGA KM 175;150815
2322919;POSTO DE SAUDE RAIMUNDO LIMA;150815
2230216;CLINICA DE SAUDE DA FAMILIA PRIMEIRO DE MAIO CANOAS;430460
2231077;USF MARIA DA GLORIA FERRUGEM;430905
2323109;PS PAULO ALBERTO;220120
2322951;ESF ORELIO BURATTI;150543
2323079;PS PIRIPIRI;220050
2323095;PS LAGOA DE LAGES;220120
2323168;UBS AMELIA CRISANTO ESF V;220520
2322943;ESF JOAO BATISTA NAZARIO ROCHA;150543
2323001;ESF IOLANDA MOREIRA ALVES;150543
2323044;POSTO DE SAUDE IDALINA LUCINDA MENDES;150543
2268477;POSTO DE SAUDE DE DR LORETI;330460
2322978;ESF AUGUSTO LIMA DE MORAES;150543
2251736;PSF IMIGRANTES;430780
2268582;CENTRO MUNICIPAL DE ASSISTENCIA DA CRIANCA;330615
2265656;POSTO DE SAUDE DERRUBADAS;430632
2324628;CENTRO DE SAUDE MARIA ANTONIA DA LUZ;220800
2324644;UNIDADE DE SAUDE FRANCISCO DA COSTA VELOSO;220205
2324660;UBS CALDEIRAO;220420
2324679;UBS JUREMA PSF;220420
2324687;UBS DIOGO PSF;220420
2324695;UBS DO KM 87 POV BOA VIAGEM PSF;220420
2324717;UNIDADE DE SAUDE IZABEL OLIVEIRA DA SILVA;220265
2324768;PS DE FLORESTA;220385
2324792;PS DE PEREIROS PSF;220209
2324806;CS MAMEDE RODRIGUES;220050
2324857;PS MIMBO;220050
2324784;PS SERRA DA BATINGA;220209
2324709;CENTRO DE SAUDE CLARINDO RODRIGUES DE CARVALHO;220265
2324741;PS VARZEA GRANDE PSF;220225
2269007;UNIDADE DE SAUDE DA FAMILIA DE PICOS;330190
2324873;PS AREIAS;220050
2324881;PS NOVO ESTADO;220050
2324903;PS SACO DA CACHOEIRA;220050
2324911;PS MALHADINHA;220050
2324962;CENTRO DE SAUDE ANTONIO DE SOUSA BRITO;221005
2324970;PMS PEDRO RODRIGUES E IRMAOS;220285
2324989;CS MAE FRANCISCA;220285
2324997;CENTRO DE SAUDE UBS DONA MEMENA;220640
2325004;UBS MONTE ALEGRE;220660
2325063;PS DA SMS DE CAPITAO DE CAMPOS EQ I;220240
2325136;UBAS JOSE JOAQUIM DE MORAES;220605
2325187;CMS DE SAO JOAO DA SERRA;220990
2325144;POSTO DE SAUDE MANOEL GABRIEL DE SOUSA;220605
2325217;UBS EDNALVA RODRIGUES GOMES DE BRITO;220160
2325225;PMS DE BANDARRA;220160
2325233;UBS MARIA REGINA;220160
2325241;PS BURITI ALEGRE PSF;220160
2325268;PS EMA;220550
2325276;PS JOAO PEREIRA;220550
2325292;PSF CAIC;220550
2325306;PSF VERTENTE;220550
2325314;PS LAGOA DO PIRIPIRI;220550
2325322;PS GRACIOSA;220550
2325349;PSF MERUOCA;220550
2325357;PS OLINDA;220550
2325373;PSF HILDA VERAS;220550
2325381;UBAS MARIA HELENA DE OLIVEIRA;220527
2325411;UBS GABRIEL LIMA;220260
2325446;UBS SAO MATEUS;220260
2325454;UBS DE FRANCISCO AYRES PSF;220410
2325519;PS TAMBORIL MANOEL N PEREIRA PSF;220010
2325527;PS SAUDE PARA TODOS;220010
2325535;USF DE MARCOLANDIA;220595
2325624;PS JOSE FRANCISCO FONTES;220480
